"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"801",0.1,2,0,0.8,10,0.25,50,99.7953403376705,0.0274766336875112,71.1597693686055,21.4853613054938,0.0279975805940609,11.1985249072654
"805",0.1,2,0,0.8,10,1,50,106.864773128759,0.0296699222944872,77.0887782668573,19.3936897592495,0.0286506419252327,10.683491796951
"809",0.1,2,0,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"813",0.1,2,0,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"817",0.1,2,1,0.6,1,0.25,50,102.817126912614,0.0554346724092902,74.705183722067,21.9235398438159,0.0589030128521981,13.2613928527707
"821",0.1,2,1,0.6,1,1,50,108.697361272821,0.044044379174452,78.2507396979401,20.6364287497611,0.0582996312395629,12.4075726446413
"825",0.1,2,1,0.6,10,0.25,50,99.6457914976556,0.037289523273596,71.2735512735212,21.0022077592758,0.0461636464457638,11.3422487202199
"829",0.1,2,1,0.6,10,1,50,106.524596025364,0.0305946329617425,77.6625933327936,19.689496146329,0.0329983887283257,10.762996061196
"833",0.1,2,1,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"837",0.1,2,1,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"841",0.1,2,1,0.8,1,0.25,50,104.338357938097,0.051114438083895,75.0837946281214,19.8406221679061,0.0565580682205793,11.4186298227912
"845",0.1,2,1,0.8,1,1,50,110.608916400307,0.0434607453649552,79.5142277636864,22.095228905206,0.0530905478834395,13.2211819598201
"849",0.1,2,1,0.8,10,0.25,50,99.6963328496577,0.036308084194817,71.0596552047777,20.8995738386086,0.0482070305760652,11.5739755193044
"853",0.1,2,1,0.8,10,1,50,106.847527384655,0.0309409533135014,77.2490446533737,19.5389329134217,0.031361892557295,11.0305003240041
"857",0.1,2,1,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"861",0.1,2,1,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"865",0.1,2,10,0.6,1,0.25,50,105.812798361886,0.0396130332176298,75.6590570889178,20.6661228672149,0.0439403228068809,12.0784096847805
"869",0.1,2,10,0.6,1,1,50,108.454776081539,0.0413177350850211,78.1067920897308,20.2095032234455,0.0527602218286801,12.1768700302867
"873",0.1,2,10,0.6,10,0.25,50,100.579166292709,0.0263333403885722,71.6851924287274,20.7486805287894,0.0369492622690588,11.1766553373215
"877",0.1,2,10,0.6,10,1,50,106.895789103053,0.029105854205771,77.3652124752035,19.5782440038775,0.0306021082907004,11.3083586444482
"881",0.1,2,10,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"885",0.1,2,10,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"889",0.1,2,10,0.8,1,0.25,50,106.704399374527,0.0342820897176125,76.9161139080872,23.4786349413297,0.0482176523439709,14.3235442807678
"893",0.1,2,10,0.8,1,1,50,111.022372789013,0.0395581333603401,79.6976911371059,23.5878083937024,0.0502993352973556,14.6924482034462
"897",0.1,2,10,0.8,10,0.25,50,99.9698865737988,0.0322194306501902,71.4847109305966,20.5872531321259,0.0448852311715884,10.9254645005669
"901",0.1,2,10,0.8,10,1,50,106.807051444973,0.032328895269324,76.9460426888528,19.8614758851191,0.0348207932031821,11.1746069493494
"905",0.1,2,10,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"909",0.1,2,10,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"913",0.1,2,100,0.6,1,0.25,50,104.668451594119,0.0418664033558407,74.953130785465,19.9712833813028,0.0451181900923224,11.2954234879946
"917",0.1,2,100,0.6,1,1,50,108.846436279832,0.0487164146051198,78.4646452619197,22.0701302056931,0.0658346841272825,13.7526961779759
"921",0.1,2,100,0.6,10,0.25,50,99.8242450058408,0.0367781628183385,71.2228836251565,21.1877805479813,0.0510831635956199,11.6108829026812
"925",0.1,2,100,0.6,10,1,50,106.681811910374,0.0276180972181276,77.3439986274291,19.4946894761459,0.0274413128823845,11.3185492509498
"929",0.1,2,100,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"933",0.1,2,100,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"937",0.1,2,100,0.8,1,0.25,50,105.348912690565,0.0435835537189408,76.4606329455563,20.8454721913103,0.0478354965865112,11.9543699836817
"941",0.1,2,100,0.8,1,1,50,111.633502915671,0.0475522787139008,79.9110793540541,25.4021547799985,0.0631682278583637,15.2310267369101
"945",0.1,2,100,0.8,10,0.25,50,100.438524512907,0.0321528588005956,71.7301392145359,20.5061814566054,0.0355295398181743,10.9398389883187
"949",0.1,2,100,0.8,10,1,50,106.494785999908,0.0307836844704432,77.1559994183609,20.2908806682204,0.0317826908033181,11.820072075065
"953",0.1,2,100,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"957",0.1,2,100,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1537",0.3,2,0,0.6,1,0.25,50,118.67976426554,0.0271582244212541,87.9711097297814,19.064329217411,0.0318387047709962,12.069563506202
"1541",0.3,2,0,0.6,1,1,50,119.881337210119,0.0404008880697689,85.2892485745531,20.8590069616552,0.051900422873682,13.2062373541111
"1545",0.3,2,0,0.6,10,0.25,50,102.849927195158,0.0361648533159902,73.426329647669,21.5276410517404,0.0473161856997731,12.2557003330514
"1549",0.3,2,0,0.6,10,1,50,114.096498284975,0.0362147170502983,83.0464009243008,17.6369027968629,0.0325534310498619,10.5374063247923
"1553",0.3,2,0,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1557",0.3,2,0,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1561",0.3,2,0,0.8,1,0.25,50,117.375796929402,0.0343348274773578,86.3543148390284,18.9614944971487,0.0409688953260967,11.9161962427401
"1565",0.3,2,0,0.8,1,1,50,120.449657036241,0.0383986745157566,86.1923864486578,19.758362828378,0.0446046583450511,12.8650947814289
"1569",0.3,2,0,0.8,10,0.25,50,101.657624370056,0.0317949113941651,73.3047530886998,20.2765274456775,0.0316868346654601,11.3246271347402
"1573",0.3,2,0,0.8,10,1,50,114.556222101002,0.0357967208013641,83.3419407304366,18.0209289002315,0.0364165723480443,11.6533448359898
"1577",0.3,2,0,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1581",0.3,2,0,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1585",0.3,2,1,0.6,1,0.25,50,116.686632805398,0.0326795483710763,84.8415497993999,17.0775091420591,0.0384850418332457,11.3219379934942
"1589",0.3,2,1,0.6,1,1,50,119.81335593568,0.045463506073995,85.0609586622616,21.2896615717845,0.0622987919627996,14.3052326514716
"1593",0.3,2,1,0.6,10,0.25,50,102.757448337903,0.0202391505223252,74.3911455532307,21.5955840979667,0.0331580519778262,11.9488441684926
"1597",0.3,2,1,0.6,10,1,50,114.530995137201,0.0374016011939627,82.5628825446895,18.0360430501658,0.0329731999729114,12.5276532919459
"1601",0.3,2,1,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1605",0.3,2,1,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1609",0.3,2,1,0.8,1,0.25,50,119.252885991165,0.0365320914389839,87.3131225169454,19.4172136893757,0.0341059284660228,13.4331612029505
"1613",0.3,2,1,0.8,1,1,50,122.33490811229,0.0381889204146981,87.3856450760237,25.6193909148269,0.0518215464729259,16.8084672056842
"1617",0.3,2,1,0.8,10,0.25,50,101.938822616221,0.0408427149484968,73.6887798856437,21.2460210675263,0.0603525437824121,12.049065544895
"1621",0.3,2,1,0.8,10,1,50,115.075780795256,0.0379702806933687,83.7013653140948,18.5094403216291,0.0344660069492187,12.3674655218854
"1625",0.3,2,1,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1629",0.3,2,1,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1633",0.3,2,10,0.6,1,0.25,50,119.24490226037,0.0357501466770137,86.3223904369115,20.6346109763668,0.0416776425914045,12.6938609306412
"1637",0.3,2,10,0.6,1,1,50,118.487012790407,0.0408261317131554,84.1636423936406,21.0021211136952,0.0499750937729505,13.6966985790454
"1641",0.3,2,10,0.6,10,0.25,50,102.498911113938,0.0397730345995501,73.4627701166629,19.3813633754732,0.0490206395324314,11.1558968941415
"1645",0.3,2,10,0.6,10,1,50,115.165071353562,0.0335484381227423,83.7744805376522,18.0305212642304,0.0320021679683153,11.4242115182955
"1649",0.3,2,10,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1653",0.3,2,10,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1657",0.3,2,10,0.8,1,0.25,50,119.496819510012,0.0449069409058064,87.2538366306584,23.852342528587,0.0562700409502747,16.1326013803074
"1661",0.3,2,10,0.8,1,1,50,120.916956137259,0.0416408665873886,85.3272978605499,24.8660135407605,0.0535145047658093,16.8846269562781
"1665",0.3,2,10,0.8,10,0.25,50,102.62015387136,0.0309066090218373,74.995565359646,22.0381018260315,0.0492170025627345,12.6569465761963
"1669",0.3,2,10,0.8,10,1,50,115.111140952091,0.0345916953250376,83.8620130851558,17.9238469046256,0.0295312346009877,12.1618880741956
"1673",0.3,2,10,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1677",0.3,2,10,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1681",0.3,2,100,0.6,1,0.25,50,117.558681676767,0.0464464814257559,86.3901056590768,19.6343402186357,0.0526471157781116,13.5754375951041
"1685",0.3,2,100,0.6,1,1,50,118.864849130719,0.0369464160041775,85.1580172047965,19.8039498624839,0.040269140188847,13.6196254246118
"1689",0.3,2,100,0.6,10,0.25,50,102.449005950333,0.0191403539002506,73.9444148176228,21.4021666315861,0.0330102149641701,12.2680427415523
"1693",0.3,2,100,0.6,10,1,50,115.320025957166,0.0306592530262339,84.1802408041626,17.0140925085347,0.0267486297634007,11.1783486449477
"1697",0.3,2,100,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1701",0.3,2,100,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1705",0.3,2,100,0.8,1,0.25,50,119.074319240821,0.0422442305704307,89.0052412661715,20.6394356808884,0.0424870294560876,12.0363906618759
"1709",0.3,2,100,0.8,1,1,50,121.01319489007,0.0411851137859077,85.7840401909089,19.5150506872775,0.042961323300008,13.6501839936366
"1713",0.3,2,100,0.8,10,0.25,50,102.429728769231,0.0321503765004077,74.1798546851781,20.5639520972525,0.0395276409710496,11.0641299128525
"1717",0.3,2,100,0.8,10,1,50,115.697989110588,0.0333079630641642,84.5017059725408,17.8566470762285,0.0260509927455418,11.6860025642054
"1721",0.3,2,100,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"1725",0.3,2,100,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2305",0.4,2,0,0.6,1,0.25,50,121.727168126899,0.061755466246192,89.434358317159,20.5303175451426,0.0624994195979286,16.7385997612903
"2309",0.4,2,0,0.6,1,1,50,123.593213613434,0.0312452733889661,87.6153979890004,20.4382577078976,0.0535196106848835,14.2479229864523
"2313",0.4,2,0,0.6,10,0.25,50,104.223928188611,0.0284532381123192,75.0516075659606,19.9381423388168,0.0428384623570211,11.8556642214816
"2317",0.4,2,0,0.6,10,1,50,117.976531168118,0.0309506740045403,85.3748334446598,15.379357021549,0.0353504646223107,10.3169327150473
"2321",0.4,2,0,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2325",0.4,2,0,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2329",0.4,2,0,0.8,1,0.25,50,128.163152855955,0.0321933194620733,95.7209658092114,16.2918819066034,0.0325523391847236,11.0927867371104
"2333",0.4,2,0,0.8,1,1,50,122.312558340128,0.0352490228932089,86.6252151176056,17.8055243247889,0.0501091747345329,11.4983749804193
"2337",0.4,2,0,0.8,10,0.25,50,104.548834743401,0.0149804923347694,76.0942510705673,21.0968487280752,0.0221662021882943,12.3396719696378
"2341",0.4,2,0,0.8,10,1,50,117.156298713582,0.0346019149041362,85.1721279974035,16.7780067572963,0.0269905310219466,11.714179905728
"2345",0.4,2,0,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2349",0.4,2,0,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2353",0.4,2,1,0.6,1,0.25,50,121.447817395855,0.0272027358580776,88.7683517235647,18.3791140626308,0.0318275860904575,12.521495447774
"2357",0.4,2,1,0.6,1,1,50,119.118042226946,0.0388908861628307,85.7664442006773,18.2923684074285,0.045672891749017,12.6272673649036
"2361",0.4,2,1,0.6,10,0.25,50,104.521950469525,0.0286619777896776,74.9709839033931,20.2803457086419,0.0272690812852973,9.86232807456915
"2365",0.4,2,1,0.6,10,1,50,117.684371353328,0.0321367827205576,85.8091942724642,17.2353185515415,0.0302887103773393,12.4531538767819
"2369",0.4,2,1,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2373",0.4,2,1,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2377",0.4,2,1,0.8,1,0.25,50,128.886456640318,0.0437715365823708,93.449749639173,20.23440383366,0.0471048628408845,13.2342513952362
"2381",0.4,2,1,0.8,1,1,50,123.756949124469,0.0367495010713126,88.0664713465264,22.4366525077669,0.0472115854320435,14.8258556380163
"2385",0.4,2,1,0.8,10,0.25,50,101.975137108178,0.034085708018229,74.2343051198335,22.1767395606405,0.047425234965921,14.0227303100502
"2389",0.4,2,1,0.8,10,1,50,117.215690516469,0.0385024854466429,85.1288320801328,16.7882606870049,0.0343805291105859,11.7274686566278
"2393",0.4,2,1,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2397",0.4,2,1,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2401",0.4,2,10,0.6,1,0.25,50,124.628306016945,0.0410227550131681,92.4839499095896,18.9715943901872,0.0499118007364137,12.5111046319854
"2405",0.4,2,10,0.6,1,1,50,118.884867498483,0.0322210653690072,84.3620462589037,17.5624522348212,0.0344100027883072,11.4340423053847
"2409",0.4,2,10,0.6,10,0.25,50,103.390268962638,0.0391663267002281,74.9745553969715,20.1345223623589,0.031840458839434,13.1889392845214
"2413",0.4,2,10,0.6,10,1,50,117.729165083762,0.0331110050706356,85.8700853877452,16.6799302758936,0.0299523900141229,11.2134454814376
"2417",0.4,2,10,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2421",0.4,2,10,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2425",0.4,2,10,0.8,1,0.25,50,124.960654714344,0.0353580784001239,93.1981047837316,20.1668653405686,0.0467265788117226,14.0484124706235
"2429",0.4,2,10,0.8,1,1,50,125.569191156215,0.0299290835762712,89.1074268876231,25.2828909184673,0.0372835484773563,17.2239770322024
"2433",0.4,2,10,0.8,10,0.25,50,106.51019732906,0.0496278891753357,77.3190041620347,19.2181125155629,0.0686325930504122,9.48538960878916
"2437",0.4,2,10,0.8,10,1,50,118.51503165397,0.0310165964509465,86.1363652800705,16.0882844940596,0.0276587967843981,11.3072509841718
"2441",0.4,2,10,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2445",0.4,2,10,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2449",0.4,2,100,0.6,1,0.25,50,125.225969565731,0.0341992802519178,91.6489543060643,17.6459956573391,0.0370472436256358,14.6705574355806
"2453",0.4,2,100,0.6,1,1,50,117.669233391492,0.0323626307771145,84.7690873352506,17.8771949881539,0.0431617157053821,11.1345220115548
"2457",0.4,2,100,0.6,10,0.25,50,103.699850315705,0.0292405401933131,75.9275261174845,21.934156713962,0.0339210115341547,12.7599705984595
"2461",0.4,2,100,0.6,10,1,50,118.918966042655,0.0296046324097379,86.6798141269901,16.5602110188116,0.0248740479118204,12.0568146900388
"2465",0.4,2,100,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2469",0.4,2,100,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2473",0.4,2,100,0.8,1,0.25,50,124.113091263151,0.0380195131750973,92.3890464760366,18.3772465547614,0.040894473262945,13.7616008787583
"2477",0.4,2,100,0.8,1,1,50,123.383985873806,0.0396847228465109,87.2823882766938,20.4059768740977,0.0421836454325863,13.5336183526583
"2481",0.4,2,100,0.8,10,0.25,50,102.809199838,0.0369588999212341,74.5682104122854,19.5674583997201,0.0264440335471047,11.9461585705607
"2485",0.4,2,100,0.8,10,1,50,118.834917806027,0.0366379184906023,86.63411160575,16.5151292682,0.028838966124371,11.4203209598833
"2489",0.4,2,100,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"2493",0.4,2,100,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"193",0.05,4,0,0.6,1,0.25,50,99.3523868173922,0.0601923786897554,68.0593304268999,24.420455760073,0.0531863911130525,12.5525638427615
"197",0.05,4,0,0.6,1,1,50,103.637653545277,0.0620407380322386,72.1509955366888,22.969085131048,0.062477201293198,12.8592826556236
"201",0.05,4,0,0.6,10,0.25,50,99.2021324931117,0.0347771131808828,67.2339448833558,23.1746942246515,0.0417621727210638,11.2931362834307
"205",0.05,4,0,0.6,10,1,50,102.87342878731,0.0381235077714074,72.0249695016156,21.8450394952408,0.0361749077713288,11.7298413282972
"209",0.05,4,0,0.6,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"213",0.05,4,0,0.6,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"217",0.05,4,0,0.8,1,0.25,50,99.2976553291236,0.0726553030629909,67.9864215390302,24.0639776759953,0.0689112675219171,12.1789173080525
"221",0.05,4,0,0.8,1,1,50,107.667694028021,0.0575003869561439,75.1401496246721,24.1760492388506,0.0618181878990653,13.8430508659597
"225",0.05,4,0,0.8,10,0.25,50,99.5860969245406,0.0350418146561736,67.6385798612796,22.9637107305092,0.0398534756573161,10.7015572696726
"229",0.05,4,0,0.8,10,1,50,103.604497090464,0.0385616929660183,72.5846640395665,21.7704792529745,0.0344539957898016,12.1801578648347
"233",0.05,4,0,0.8,100,0.25,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"237",0.05,4,0,0.8,100,1,50,184.346976909189,NA,157.031207435408,21.9082656458759,NA,14.0020623335003
"241",0.05,4,1,0.6,1,0.25,50,99.7598085579758,0.0560600414824815,68.1164377825645,23.1952314905565,0.0675259440907134,12.231161751859
"245",0.05,4,1,0.6,1,1,50,104.571155652347,0.0554816422270862,73.2510281320038,22.6311031090259,0.0613611268062432,12.6781117674991
