"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"1681",0.3,2,100,0.6,1,0.25,50,117.215195358569,0.0576674505604923,86.1080398912887,21.3089285499127,0.0803345097245657,14.3990877403363
"1685",0.3,2,100,0.6,1,1,50,115.429158837617,0.0411316612513491,81.6745476569581,19.5726776143635,0.0494409401036586,11.9550549639951
"1689",0.3,2,100,0.6,10,0.25,50,102.848446298046,0.0601248688301189,74.5324701197108,22.8945947236189,0.0700002350845143,13.8999067315412
"1693",0.3,2,100,0.6,10,1,50,112.219366827765,0.0691150043231113,81.1387277464084,17.8924323823931,0.0870110682763034,12.2657703194655
"1697",0.3,2,100,0.6,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"1701",0.3,2,100,0.6,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"1705",0.3,2,100,0.8,1,0.25,50,116.035579654726,0.0614899961994584,85.2328819472789,19.5660711916349,0.0918619747298701,14.0960285464571
"1709",0.3,2,100,0.8,1,1,50,117.512500064661,0.0557233166792448,82.1588333750929,21.3743560843612,0.0761958577903162,13.3853737784496
"1713",0.3,2,100,0.8,10,0.25,50,101.817617667287,0.068580314979742,72.2985137230534,21.4391911837317,0.073423228195235,12.4838837607711
"1717",0.3,2,100,0.8,10,1,50,111.893687573481,0.0616281868943914,80.4263305433721,18.8257567773142,0.0653580735473292,12.3118013222464
"1721",0.3,2,100,0.8,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"1725",0.3,2,100,0.8,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2305",0.4,2,0,0.6,1,0.25,50,122.081695412035,0.0517644635270515,89.1449615870986,20.2888433381393,0.0668944544843528,14.2184515192705
"2309",0.4,2,0,0.6,1,1,50,115.676377865918,0.046129551726729,81.1940415819373,19.13828726971,0.0540480435895422,11.788739660228
"2313",0.4,2,0,0.6,10,0.25,50,105.735292147451,0.0468598532928129,76.3531032756475,20.36943652013,0.071390253032164,10.9167886539348
"2317",0.4,2,0,0.6,10,1,50,114.248957967526,0.0569797067015689,83.4377935970097,17.9991083724879,0.0694213335337603,12.0010256140293
"2321",0.4,2,0,0.6,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2325",0.4,2,0,0.6,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2329",0.4,2,0,0.8,1,0.25,50,119.757653227682,0.0323419177475444,88.1669750611533,18.7860621608075,0.0364197178659806,12.2641035687875
"2333",0.4,2,0,0.8,1,1,50,120.564576030253,0.0403409769548667,84.5676167880959,22.9363506168613,0.0680504942347762,15.5734783249706
"2337",0.4,2,0,0.8,10,0.25,50,104.758697744739,0.0435345526915252,75.7097479202244,21.1645159833746,0.0681382731123742,12.6236356352681
"2341",0.4,2,0,0.8,10,1,50,115.046873163383,0.0592693690353786,83.1617626068892,18.0951207405794,0.0754479887695662,12.2543829328597
"2345",0.4,2,0,0.8,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2349",0.4,2,0,0.8,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2353",0.4,2,1,0.6,1,0.25,50,122.270593903927,0.055091836339227,88.928843142173,19.5675060021116,0.0921389602585355,14.2842995110118
"2357",0.4,2,1,0.6,1,1,50,118.393175627812,0.0395294773686876,84.0765563015698,20.7211624863756,0.0514363765415884,12.8260919011274
"2361",0.4,2,1,0.6,10,0.25,50,104.965359329406,0.0444349853071568,75.55578804774,19.342512029857,0.0521084922736832,11.6154038711183
"2365",0.4,2,1,0.6,10,1,50,114.277151657064,0.0599546432234511,82.804775944021,19.2098904635756,0.0758121471886965,12.367161406484
"2369",0.4,2,1,0.6,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2373",0.4,2,1,0.6,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2377",0.4,2,1,0.8,1,0.25,50,121.465190629852,0.0553698493645555,88.6632215618673,18.2672367852649,0.0842900457558838,12.1150301436089
"2381",0.4,2,1,0.8,1,1,50,118.978835107543,0.0520808327424513,84.2139305989488,21.6987235511398,0.0728133154895702,13.4721399594487
"2385",0.4,2,1,0.8,10,0.25,50,107.646795010419,0.0440621282296943,78.9767475447131,21.2736238761056,0.0598556439134201,13.7286543647809
"2389",0.4,2,1,0.8,10,1,50,112.960509630303,0.0667457845800964,81.7313757993872,20.7399251022695,0.0713898954466989,13.7215043352253
"2393",0.4,2,1,0.8,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2397",0.4,2,1,0.8,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2401",0.4,2,10,0.6,1,0.25,50,123.978347201164,0.0426827457649075,90.8831254688913,17.5383627898704,0.0535729335026789,12.1492098106415
"2405",0.4,2,10,0.6,1,1,50,120.451864317656,0.050787706785039,85.0866459969451,21.0282589653648,0.0693854824142996,14.4450394643471
"2409",0.4,2,10,0.6,10,0.25,50,103.201096733475,0.0626893125029338,75.9915739459554,22.1105391214614,0.105392391186783,13.9631637664398
"2413",0.4,2,10,0.6,10,1,50,112.759327836933,0.0668510368995655,81.9028874419853,19.7861395013742,0.0802863793004297,13.430207766507
"2417",0.4,2,10,0.6,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2421",0.4,2,10,0.6,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2425",0.4,2,10,0.8,1,0.25,50,119.588947874921,0.0534631791085803,88.412193688611,17.12469676382,0.0769319485946908,10.8087284757066
"2429",0.4,2,10,0.8,1,1,50,119.280575165781,0.058704851358094,83.7693429274755,24.8421406567514,0.0784064981469657,15.5874747621358
"2433",0.4,2,10,0.8,10,0.25,50,103.997884081082,0.0597027676183135,74.7241354340182,22.3849036868028,0.0563776004717163,11.9078057150748
"2437",0.4,2,10,0.8,10,1,50,113.181222898235,0.0637033273752311,81.9278257912653,18.8639414615826,0.0777457434922188,12.0315300801563
"2441",0.4,2,10,0.8,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2445",0.4,2,10,0.8,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2449",0.4,2,100,0.6,1,0.25,50,125.152926211233,0.0438486283420547,92.1845960771851,17.5022285997748,0.0508276075867302,14.0502830022363
"2453",0.4,2,100,0.6,1,1,50,117.476210683795,0.0454698855889777,83.194376841836,22.5793495240158,0.0548056655230253,14.775950210937
"2457",0.4,2,100,0.6,10,0.25,50,104.012580577703,0.0417634764005355,73.4774639058396,20.2464941025974,0.0564707314429846,9.78944490303617
"2461",0.4,2,100,0.6,10,1,50,115.238664390879,0.0553695433473342,82.8830702686661,19.0900826713327,0.0734387722456214,12.5320886073333
"2465",0.4,2,100,0.6,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2469",0.4,2,100,0.6,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2473",0.4,2,100,0.8,1,0.25,50,123.633724155912,0.0573796085973637,90.608427392662,19.8558955086812,0.0776102472834249,14.7686278613266
"2477",0.4,2,100,0.8,1,1,50,118.889278821331,0.0437861208645873,84.4488409630731,23.1409760159287,0.0445608256980255,14.1553628757883
"2481",0.4,2,100,0.8,10,0.25,50,105.19597308758,0.0378291976908394,76.9830406845555,23.0056189812196,0.0492745828376076,14.7757239811591
"2485",0.4,2,100,0.8,10,1,50,115.521480072668,0.0648612063666656,83.2661762622685,16.9688204226779,0.0900351825428448,11.6554712673676
"2489",0.4,2,100,0.8,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"2493",0.4,2,100,0.8,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"193",0.05,4,0,0.6,1,0.25,50,101.244466177856,0.0552769900840513,70.0483912755233,23.0198741858063,0.0699133249909474,11.2447316158228
"197",0.05,4,0,0.6,1,1,50,105.009513056274,0.0378697126188829,72.3939166025157,21.1784760536172,0.045891023108454,10.709591244461
"201",0.05,4,0,0.6,10,0.25,50,97.3522067634964,0.0703975015543088,65.7752096084469,25.3318047543229,0.0952889699538179,11.9433192436867
"205",0.05,4,0,0.6,10,1,50,101.763417606516,0.0664604434062829,71.6277440623056,21.8280456521702,0.0760224974569796,11.0987817622714
"209",0.05,4,0,0.6,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"213",0.05,4,0,0.6,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"217",0.05,4,0,0.8,1,0.25,50,101.117910507379,0.0724856333825487,70.2086122702018,23.3657548784991,0.0852006999607327,12.1307364111042
"221",0.05,4,0,0.8,1,1,50,106.653362201267,0.0477519729830014,73.11181443178,21.6099772307881,0.0746680156936848,11.2553112229915
"225",0.05,4,0,0.8,10,0.25,50,98.0378782273827,0.0650800515494461,66.8322173134484,25.4517668968109,0.088393544424191,11.9392825823577
"229",0.05,4,0,0.8,10,1,50,102.418610715952,0.0720881467471919,72.0480911874068,21.782656551864,0.0805864201501279,11.083668342451
"233",0.05,4,0,0.8,100,0.25,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"237",0.05,4,0,0.8,100,1,50,182.443874624904,NA,155.016777448631,23.56021084515,NA,13.9305744803246
"241",0.05,4,1,0.6,1,0.25,50,102.033162915749,0.0625199957338288,70.6145972873508,23.4844435579481,0.0839389071839365,12.3149429674771
"245",0.05,4,1,0.6,1,1,50,104.630515827156,0.0422243141727366,71.5950658341986,21.9247671908201,0.0502471501863861,10.8316567387783
"249",0.05,4,1,0.6,10,0.25,50,97.9450764482764,0.0665770543780421,66.2823024444171,25.5765609993014,0.0743022397528762,11.9954062040321
