"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"889",0.1,2,10,0.8,1,0.25,50,110.39041680907,0.0763018874527513,85.1768858278054,18.1211354427802,0.0570086801098286,12.3917718233723
"893",0.1,2,10,0.8,1,1,50,113.636389294601,0.0641289852234318,86.1895588516652,15.1007081602518,0.0608919254592516,11.0930100641731
"897",0.1,2,10,0.8,10,0.25,50,106.720621479021,0.0716983051507548,80.4317892498375,20.8368982381018,0.075572064561113,13.7934383406607
"901",0.1,2,10,0.8,10,1,50,113.960434747829,0.0449753437760252,87.6211464905345,16.3071246969006,0.0510802764035868,12.1154044368885
"905",0.1,2,10,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"909",0.1,2,10,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"913",0.1,2,100,0.6,1,0.25,50,109.74892777459,0.0707665550818572,84.5552253389332,17.8553571808915,0.0481963834725429,11.8868914589912
"917",0.1,2,100,0.6,1,1,50,110.685607488627,0.075475814733691,84.229494981534,15.3760802848618,0.0645459818137683,11.1238211368229
"921",0.1,2,100,0.6,10,0.25,50,107.105594822814,0.0492214738969548,80.559209318733,20.6362376789232,0.0657504978418817,13.1786178548165
"925",0.1,2,100,0.6,10,1,50,113.529092734411,0.0443829074905248,87.615954375976,16.1892275105733,0.0508082621189078,11.7475997151244
"929",0.1,2,100,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"933",0.1,2,100,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"937",0.1,2,100,0.8,1,0.25,50,109.581803638421,0.073656143396001,84.5215740315137,17.6156166574021,0.0611171405601218,13.6564110300668
"941",0.1,2,100,0.8,1,1,50,112.586476760585,0.0681254948468785,85.5884845507214,15.2139596257267,0.0621315190122678,10.7448484657366
"945",0.1,2,100,0.8,10,0.25,50,106.528918411328,0.0644689808342927,80.3979152546623,20.6392415867435,0.0623877936363763,13.6992032800822
"949",0.1,2,100,0.8,10,1,50,113.858857582774,0.0458479778106125,87.5842759851429,16.2655298656576,0.0487185689082603,12.3488466409927
"953",0.1,2,100,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"957",0.1,2,100,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1537",0.3,2,0,0.6,1,0.25,50,119.22547445405,0.0575174582776988,92.6436339240557,13.7405650559215,0.058555875403591,10.7319893201448
"1541",0.3,2,0,0.6,1,1,50,115.56466978313,0.0668252747996864,89.2529894193208,14.1944112885956,0.0567055748520666,10.7916236810458
"1545",0.3,2,0,0.6,10,0.25,50,108.244976971568,0.0538012834303546,82.7002625932734,20.0598102172082,0.0578621520586032,14.3401766007922
"1549",0.3,2,0,0.6,10,1,50,117.957878790233,0.0525017107972427,91.5678000691999,15.2879816828308,0.0524043668971298,12.0597510932972
"1553",0.3,2,0,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1557",0.3,2,0,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1561",0.3,2,0,0.8,1,0.25,50,124.407998266503,0.0646649952377266,97.2780614830196,14.9765610533834,0.052744031698587,13.5633312580729
"1565",0.3,2,0,0.8,1,1,50,119.998450552768,0.0564458548969127,91.9304215007659,14.5888809712745,0.0597343030133709,10.8977606509343
"1569",0.3,2,0,0.8,10,0.25,50,108.893394076198,0.0579045212075304,83.8660284568577,17.9730998495138,0.0610061059888354,11.1784223301863
"1573",0.3,2,0,0.8,10,1,50,120.946945408593,0.0439616023984193,94.1276533741919,15.1876572083156,0.0498222670155626,12.1916049869604
"1577",0.3,2,0,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1581",0.3,2,0,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1585",0.3,2,1,0.6,1,0.25,50,119.239505827449,0.0639257505383426,91.8009934310772,14.3481229086526,0.0572966930988482,10.774885129034
"1589",0.3,2,1,0.6,1,1,50,118.242623048716,0.0687625190902354,91.0967734704277,15.6817224418149,0.0708383046446971,12.5698121559028
"1593",0.3,2,1,0.6,10,0.25,50,108.374335195208,0.0465553222052774,81.780180214214,20.2571184996418,0.058825202208133,13.5582147854484
"1597",0.3,2,1,0.6,10,1,50,118.62239396679,0.0605525182293953,92.2647655797175,15.2671453953002,0.0597322570529429,12.4960938954307
"1601",0.3,2,1,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1605",0.3,2,1,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1609",0.3,2,1,0.8,1,0.25,50,120.928978158487,0.0710636102706527,95.8233221429459,16.289075568286,0.0812279809616817,13.5541198700474
"1613",0.3,2,1,0.8,1,1,50,118.319128349574,0.0697357230408348,90.2219722050392,16.5045534324028,0.0717004658007658,11.9552347856372
"1617",0.3,2,1,0.8,10,0.25,50,109.722591267389,0.0391905745904276,82.7538555187574,20.8364193585256,0.0381526027580263,15.4764317642068
"1621",0.3,2,1,0.8,10,1,50,118.515970846218,0.054341241420478,92.1671003192518,16.1051620876562,0.0566967495805918,12.1030709036701
"1625",0.3,2,1,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1629",0.3,2,1,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1633",0.3,2,10,0.6,1,0.25,50,117.434323311241,0.0724291761823053,92.6752258841564,15.6990842959808,0.0686575528141871,12.6185265909821
"1637",0.3,2,10,0.6,1,1,50,118.43341280461,0.0588301804397768,90.7431193553585,15.2481660867713,0.0617225952938981,10.8057937792982
"1641",0.3,2,10,0.6,10,0.25,50,110.212022017758,0.0329379977326896,84.0783758531191,20.0285058167595,0.04412591767853,13.2420892977083
"1645",0.3,2,10,0.6,10,1,50,119.171275796925,0.0566693694006871,92.9539273418055,16.4937370380241,0.0593654740180518,12.1042882838535
"1649",0.3,2,10,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1653",0.3,2,10,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1657",0.3,2,10,0.8,1,0.25,50,121.051216766547,0.0695253291653977,94.6120625419983,18.0161229234577,0.0742435335914009,14.8369331825919
"1661",0.3,2,10,0.8,1,1,50,117.030035855738,0.069174069559768,89.3495280988224,16.4690810697216,0.0723085522391078,12.8290727645013
"1665",0.3,2,10,0.8,10,0.25,50,110.013785282753,0.0518456762332738,82.4177880242131,20.5715647390918,0.087757224563174,14.1718521216462
"1669",0.3,2,10,0.8,10,1,50,118.689647391254,0.063244642554421,92.2877534292867,15.9870848140591,0.0611835565445645,11.5719617057089
"1673",0.3,2,10,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1677",0.3,2,10,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1681",0.3,2,100,0.6,1,0.25,50,119.351280372408,0.0601738641071413,92.6031781088664,14.298960026869,0.0742693994700019,11.9780772816834
"1685",0.3,2,100,0.6,1,1,50,116.660305013002,0.076859763625267,90.314240253456,14.7777749197354,0.0767220676270564,11.5045766370534
"1689",0.3,2,100,0.6,10,0.25,50,109.938030689267,0.040455352623833,82.9872134420883,18.5573640193727,0.0459105342095283,12.379914225162
"1693",0.3,2,100,0.6,10,1,50,118.33362385702,0.0611244937415332,92.3944971402726,16.2045509986018,0.0598320653501303,12.8532165005287
"1697",0.3,2,100,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1701",0.3,2,100,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1705",0.3,2,100,0.8,1,0.25,50,119.894796187405,0.0731945685378954,93.664376832415,14.9888244544,0.0798031933714657,12.7665002273643
"1709",0.3,2,100,0.8,1,1,50,120.740215521579,0.0554680685983722,92.9068731981447,14.0546863396121,0.0554228980777386,11.3947739340458
"1713",0.3,2,100,0.8,10,0.25,50,108.177274680388,0.0526406073913754,82.5184851199404,20.2520501250833,0.0539016610235099,14.4014258037357
"1717",0.3,2,100,0.8,10,1,50,118.025518114958,0.0617508096901063,90.8833478802855,16.0590067064925,0.0575347144215602,12.4606514001004
"1721",0.3,2,100,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"1725",0.3,2,100,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2305",0.4,2,0,0.6,1,0.25,50,124.470419322784,0.0476872406754752,96.5775959534208,13.9928417890953,0.0443240056560975,12.2721142813727
"2309",0.4,2,0,0.6,1,1,50,118.458146038819,0.0651051291046059,90.8628790465571,16.5406645856691,0.0728839922630185,12.7008954846298
"2313",0.4,2,0,0.6,10,0.25,50,111.254990624665,0.0437660551976352,84.0823804002063,19.2404805089972,0.0620419067872331,14.9217737581116
"2317",0.4,2,0,0.6,10,1,50,119.813679206103,0.0613668376767344,93.7702312531783,15.7035222651183,0.066751857425874,12.2260018439396
"2321",0.4,2,0,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2325",0.4,2,0,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2329",0.4,2,0,0.8,1,0.25,50,123.357748976412,0.0535386090268169,96.6318814009304,12.0644634074154,0.0526188634863741,9.80926736383842
"2333",0.4,2,0,0.8,1,1,50,121.034501825304,0.0674474806439425,93.1914327392758,15.9616660605101,0.0678029019383955,12.0646616426133
"2337",0.4,2,0,0.8,10,0.25,50,108.988631619239,0.0609620287549742,82.3657517775615,19.9613746801161,0.0622444459344321,14.1302998467158
"2341",0.4,2,0,0.8,10,1,50,121.083074177336,0.0575548923393506,94.1313047630021,16.4484685962224,0.0531011992630732,12.5557740830933
"2345",0.4,2,0,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2349",0.4,2,0,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2353",0.4,2,1,0.6,1,0.25,50,124.43298273238,0.0825961003771168,97.5436904674521,13.3772768316497,0.0661329155196541,11.3415244497671
"2357",0.4,2,1,0.6,1,1,50,117.586212965859,0.070777123215335,90.2958874156127,15.0961276061136,0.0653103923594934,11.1422324472958
"2361",0.4,2,1,0.6,10,0.25,50,112.725905874078,0.061495271793283,85.6946536222957,20.2644660572273,0.0773272704551928,13.6368222245196
"2365",0.4,2,1,0.6,10,1,50,120.490287407447,0.0626001733152316,94.3912696705059,15.1476790195739,0.0596318642101459,11.1431861399083
"2369",0.4,2,1,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2373",0.4,2,1,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2377",0.4,2,1,0.8,1,0.25,50,124.682182525039,0.0807225113447384,98.7744868812593,20.3580547328234,0.0835172469080223,17.2719920689114
"2381",0.4,2,1,0.8,1,1,50,122.260600050549,0.0708133980273373,92.5040121102747,15.6514945818141,0.0557034876543651,11.8481782309869
"2385",0.4,2,1,0.8,10,0.25,50,110.297901414243,0.0598227386975818,84.880469940178,18.7489736061423,0.0635864844479938,12.2899643509541
"2389",0.4,2,1,0.8,10,1,50,122.386043673369,0.0544469363876329,94.8876907689663,15.3910561840246,0.0573459057824989,11.3570197883195
"2393",0.4,2,1,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2397",0.4,2,1,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2401",0.4,2,10,0.6,1,0.25,50,122.801359104216,0.0635099596323959,95.6425628494422,16.4038865722726,0.0604533673532113,13.0845943355888
"2405",0.4,2,10,0.6,1,1,50,119.159324337472,0.0765645446366986,92.2600522135805,15.6051694291627,0.0696444571605969,11.686134802563
"2409",0.4,2,10,0.6,10,0.25,50,110.908087318192,0.0373398596033719,84.9468392371169,20.9979580116901,0.0354680955134648,14.4264764065947
"2413",0.4,2,10,0.6,10,1,50,120.077394005913,0.0589420384975642,93.3309316784025,16.2033199018487,0.06027351772322,12.7630341178478
"2417",0.4,2,10,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2421",0.4,2,10,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2425",0.4,2,10,0.8,1,0.25,50,129.466378267708,0.0536330322003565,102.421113840772,14.4939107736769,0.060957983140623,11.7930705838635
"2429",0.4,2,10,0.8,1,1,50,118.409880620741,0.0670936799147201,90.4932165758996,15.7245529499725,0.0672069793655408,11.1183922284126
"2433",0.4,2,10,0.8,10,0.25,50,111.437567497928,0.0473250933425335,83.6365400555833,17.64876225361,0.0696769220747282,13.0828100007411
"2437",0.4,2,10,0.8,10,1,50,122.291474857599,0.0506699205330516,95.5566550890647,15.8686648076987,0.0528101181751866,12.147509183366
"2441",0.4,2,10,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2445",0.4,2,10,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2449",0.4,2,100,0.6,1,0.25,50,123.603169096309,0.0658545723309128,94.494686639969,15.2339697268495,0.059334710840655,12.3202671514358
"2453",0.4,2,100,0.6,1,1,50,117.817108369128,0.0696378191552592,90.5487754045663,15.3100775258385,0.0560160231310764,11.4949448085122
"2457",0.4,2,100,0.6,10,0.25,50,109.983241799363,0.0691499930761257,84.8402200036475,21.1920851182799,0.0654259305082501,14.4127629621935
"2461",0.4,2,100,0.6,10,1,50,122.003480933279,0.0518228518535006,95.2019049195715,15.5331250262796,0.0562525093110571,12.9795369891318
"2465",0.4,2,100,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2469",0.4,2,100,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2473",0.4,2,100,0.8,1,0.25,50,125.20184790498,0.0660340835690278,97.8207925785242,15.6771761579386,0.0605768732159921,11.1612660590846
"2477",0.4,2,100,0.8,1,1,50,119.562669725415,0.0618118729341399,91.2286731217962,14.7107136634386,0.047634875865461,11.1370726215022
"2481",0.4,2,100,0.8,10,0.25,50,110.145049321296,0.0657260091695314,84.6880288349611,18.765524954879,0.0650168924277404,13.5083859271385
"2485",0.4,2,100,0.8,10,1,50,120.763679406362,0.0583691796143437,94.1277627656866,15.1323555129681,0.0576682665668142,12.304994556042
"2489",0.4,2,100,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"2493",0.4,2,100,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"193",0.05,4,0,0.6,1,0.25,50,107.553782135177,0.0802668473587527,77.2993159057009,20.778734212618,0.0566159364384234,13.4363364055546
"197",0.05,4,0,0.6,1,1,50,109.246679014378,0.0689767310606145,80.2806327794898,18.1585256040153,0.0560704753051793,11.948718455137
"201",0.05,4,0,0.6,10,0.25,50,107.11038334659,0.067593382468424,77.7119882191979,22.6198054102197,0.0680424787874667,13.6915728066586
"205",0.05,4,0,0.6,10,1,50,110.851440866495,0.0515759085549976,82.8671107078571,18.8713742497485,0.0505293660286485,13.6795883417844
"209",0.05,4,0,0.6,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"213",0.05,4,0,0.6,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"217",0.05,4,0,0.8,1,0.25,50,107.617199237856,0.0978504720271294,78.9288722055246,21.1210434750647,0.0682226016007492,13.4453720996064
"221",0.05,4,0,0.8,1,1,50,112.235758176807,0.0663764760067305,82.9537306879772,17.4277420229729,0.0539328554601605,11.7213297085912
"225",0.05,4,0,0.8,10,0.25,50,107.370898621705,0.0470954022767075,77.6756991661326,22.51296071622,0.0492073188907696,13.580448382755
"229",0.05,4,0,0.8,10,1,50,111.630240824323,0.0544867166014659,83.7641248994319,18.7278822031457,0.058661938595279,13.3529500958099
"233",0.05,4,0,0.8,100,0.25,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"237",0.05,4,0,0.8,100,1,50,203.560749123448,NA,174.343391999865,21.0858295121143,NA,15.5773579393294
"241",0.05,4,1,0.6,1,0.25,50,108.305719404123,0.0634124637548618,79.0326404482374,19.944618299782,0.0455164187664946,12.7700007201772
"245",0.05,4,1,0.6,1,1,50,109.126214532479,0.0742316982568358,80.7280819651843,17.7744922299554,0.0676425414712477,12.4593768554177
"249",0.05,4,1,0.6,10,0.25,50,107.499866576949,0.0456385298869147,78.148628833508,22.5115241513302,0.0411462348875475,13.7441907415221
