"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"2085",0.3,6,100,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2089",0.3,6,100,0.8,1,0.25,50,134.502103508914,0.0290513458347164,102.559996789898,20.3854946356851,0.0436806087674962,15.0067386400808
"2093",0.3,6,100,0.8,1,1,50,124.255243525186,0.0423884993168919,90.2633340828721,22.165379915799,0.0501373118891195,14.5175653278347
"2097",0.3,6,100,0.8,10,0.25,50,110.894160754478,0.0432708059960573,82.6269840049736,18.5504793312827,0.0526799044007702,11.5024535478326
"2101",0.3,6,100,0.8,10,1,50,128.380414679189,0.0253936166092721,96.2694943862944,18.221016602473,0.0305316078943124,14.3640109193632
"2105",0.3,6,100,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2109",0.3,6,100,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2689",0.4,6,0,0.6,1,0.25,50,133.508891148372,0.0430446123048995,101.280126906145,20.1434811287718,0.0699511417720922,16.136864196362
"2693",0.4,6,0,0.6,1,1,50,125.671473640181,0.023847994688036,93.1097795194198,19.919814628039,0.0209250175763907,14.1737699043767
"2697",0.4,6,0,0.6,10,0.25,50,114.271512985284,0.0269876150226529,86.7265726494386,19.3486453082971,0.0318598943044038,13.9331587937652
"2701",0.4,6,0,0.6,10,1,50,129.603353152604,0.022740119135502,96.7295722740181,19.0452281945955,0.0304119161123587,12.8450943400919
"2705",0.4,6,0,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2709",0.4,6,0,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2713",0.4,6,0,0.8,1,0.25,50,135.735401585206,0.042152628153076,101.485936589712,17.447029770398,0.0510852635763131,14.1506501571657
"2717",0.4,6,0,0.8,1,1,50,124.392851500186,0.0457424319860541,90.8741940566656,19.2629116193499,0.05837334666993,15.0957122182134
"2721",0.4,6,0,0.8,10,0.25,50,111.832294626772,0.0500791013262783,83.1797668760714,19.4148179989128,0.0682322822278222,13.1691683178316
"2725",0.4,6,0,0.8,10,1,50,130.620856322932,0.0203415272997114,98.2198846070935,17.1709675179336,0.02421034848544,13.5775935592522
"2729",0.4,6,0,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2733",0.4,6,0,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2737",0.4,6,1,0.6,1,0.25,50,133.878331050254,0.0340097873679909,99.5612234961365,19.0044496906721,0.041388498736321,13.3868230677749
"2741",0.4,6,1,0.6,1,1,50,126.337590948145,0.0325884515598744,92.8274802142972,20.0849592755408,0.0442879548459792,15.2697746437289
"2745",0.4,6,1,0.6,10,0.25,50,115.233208516222,0.0305490970861493,85.6683116371834,19.1613414383284,0.0338506982804137,12.7070475516046
"2749",0.4,6,1,0.6,10,1,50,126.60536277947,0.021484530818025,94.2611076026647,17.3237201401508,0.0323314586241297,13.1299368926932
"2753",0.4,6,1,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2757",0.4,6,1,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2761",0.4,6,1,0.8,1,0.25,50,133.063573628635,0.035928615514566,101.50632678768,19.0379217703482,0.0467968738912583,15.2174562255569
"2765",0.4,6,1,0.8,1,1,50,126.622461882088,0.0308934916723142,92.4035921977279,19.0529084126229,0.0331762205606149,14.3738413048201
"2769",0.4,6,1,0.8,10,0.25,50,111.550885027393,0.0498475643590144,82.9504645095245,21.2560756281689,0.0499196253826608,13.0061171819236
"2773",0.4,6,1,0.8,10,1,50,128.994351625852,0.0219496845573086,96.5237433408644,18.0785915254676,0.0245788825111268,14.0720225793371
"2777",0.4,6,1,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2781",0.4,6,1,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2785",0.4,6,10,0.6,1,0.25,50,134.003186826951,0.0268727105806462,102.208357626981,16.9881928335071,0.0363841733203398,11.8885127098298
"2789",0.4,6,10,0.6,1,1,50,124.105790887543,0.0260747458279823,90.9303204348145,21.1393871481195,0.0342011211183306,14.0690213062659
"2793",0.4,6,10,0.6,10,0.25,50,113.631753534689,0.0387980672390022,84.6031708823916,17.3993958896556,0.0510031260632101,11.2669790135534
"2797",0.4,6,10,0.6,10,1,50,127.028268473589,0.0263490760766644,94.6969493286856,19.2238807385351,0.0343490876293024,14.5465485510865
"2801",0.4,6,10,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2805",0.4,6,10,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2809",0.4,6,10,0.8,1,0.25,50,135.357119474892,0.0275213398216123,100.471625861065,17.925800599693,0.0434482967959804,15.4267229786442
"2813",0.4,6,10,0.8,1,1,50,126.146731304876,0.0365874061549642,92.4390164226045,21.6491792046519,0.0436212765760122,15.7099316259739
"2817",0.4,6,10,0.8,10,0.25,50,114.050658951219,0.0533206646194095,84.9936632086588,20.462066188149,0.0530844577546048,14.9516539391611
"2821",0.4,6,10,0.8,10,1,50,130.288276585882,0.0198635764453827,97.6082734060231,16.5132598483249,0.0234869731244307,13.6095873547671
"2825",0.4,6,10,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2829",0.4,6,10,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2833",0.4,6,100,0.6,1,0.25,50,135.725829928935,0.0311957356010578,101.902856141602,23.3574644076397,0.0333860791836243,14.5695000063225
"2837",0.4,6,100,0.6,1,1,50,125.795403563008,0.0325144355982113,92.126967625187,19.6370424570365,0.0321230261169514,12.8235444381693
"2841",0.4,6,100,0.6,10,0.25,50,111.574823243223,0.0354424014163795,83.6742555973064,17.9148333450412,0.0357988055063894,11.5837102116907
"2845",0.4,6,100,0.6,10,1,50,130.618011268382,0.0230022902035887,98.5468528262274,16.8476371621918,0.0301528610985985,12.8493383671029
"2849",0.4,6,100,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2853",0.4,6,100,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2857",0.4,6,100,0.8,1,0.25,50,134.270594921629,0.0336932746405565,100.490369933468,20.5428776738879,0.0436250600007823,15.2394007608703
"2861",0.4,6,100,0.8,1,1,50,124.334924770628,0.0376189599754641,91.5006660750324,21.1191417487466,0.0484548844455132,15.1353250392831
"2865",0.4,6,100,0.8,10,0.25,50,115.91309514261,0.0392723441516434,86.1686853081378,20.8388232292434,0.0489343576659139,13.4657060113594
"2869",0.4,6,100,0.8,10,1,50,129.00214318533,0.0292232539255424,96.8182202549837,19.3877435108073,0.0337510168434415,13.9589177119418
"2873",0.4,6,100,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2877",0.4,6,100,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"577",0.05,10,0,0.6,1,0.25,50,111.247689123133,0.0443586708894341,79.5789874257897,21.9311001208568,0.0729222589572293,13.2846719477311
"581",0.05,10,0,0.6,1,1,50,117.312064001897,0.0327921078143293,84.8562989039731,21.293064089136,0.0417368836400737,13.0458791182369
"585",0.05,10,0,0.6,10,0.25,50,108.756676560098,0.0345270894002967,77.6123050267856,21.5683001975683,0.0429705889747385,11.2621269103947
"589",0.05,10,0,0.6,10,1,50,114.725799742393,0.0258225633130111,83.6070411078123,20.7159305497114,0.0302556716276534,13.4278462363771
"593",0.05,10,0,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"597",0.05,10,0,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"601",0.05,10,0,0.8,1,0.25,50,112.387616798791,0.0342586293155451,80.0966863206292,22.4796444168898,0.0479801773477661,13.9316826211046
"605",0.05,10,0,0.8,1,1,50,118.288358085682,0.0412658812000541,84.5601281563282,21.298126316655,0.0571246100350265,15.1358480614825
"609",0.05,10,0,0.8,10,0.25,50,108.97871367748,0.0239317882022337,77.8689238523943,21.5065861001445,0.0307229184806739,10.9116858367663
"613",0.05,10,0,0.8,10,1,50,114.672711799604,0.027746186243385,83.790761622967,20.8099416259296,0.0313911154742006,13.4325784931228
"617",0.05,10,0,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"621",0.05,10,0,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"625",0.05,10,1,0.6,1,0.25,50,113.370102600064,0.0260721547565111,80.6319360113015,22.3940055133045,0.0372819854472477,13.7765499137948
"629",0.05,10,1,0.6,1,1,50,116.32576831772,0.0358027980841362,83.5254091121599,21.9964196671797,0.0465601962367419,13.6733937657971
"633",0.05,10,1,0.6,10,0.25,50,108.720082521025,0.0370416015504311,77.6431716960159,21.4491047605413,0.0551552272374653,11.2005652823613
"637",0.05,10,1,0.6,10,1,50,114.460013745042,0.0270380062714736,83.3619417510377,20.8159848339493,0.0318372119651359,13.0411314130796
"641",0.05,10,1,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"645",0.05,10,1,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"649",0.05,10,1,0.8,1,0.25,50,111.457358562522,0.0433394209513527,79.8597782297308,21.962979520802,0.0589708700130389,13.3915089518509
"653",0.05,10,1,0.8,1,1,50,119.101664476048,0.0369168581200633,85.4600391933116,21.5925079301062,0.0535534520032644,14.6352021306425
"657",0.05,10,1,0.8,10,0.25,50,108.678542241147,0.0409266598285738,78.1096561313428,21.2686393950744,0.0467630538575257,10.9233585708455
"661",0.05,10,1,0.8,10,1,50,114.905838403577,0.0267751717626797,84.0380334412366,20.4904141150644,0.0321873895033672,12.7491309470033
"665",0.05,10,1,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"669",0.05,10,1,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"673",0.05,10,10,0.6,1,0.25,50,112.481611858335,0.0328374593943191,80.2116973476022,22.5480431877026,0.040713614639784,13.8877519668518
"677",0.05,10,10,0.6,1,1,50,116.772354518525,0.0346899532778668,83.7292447451311,21.5148249305237,0.0424546142098716,13.5319180105909
"681",0.05,10,10,0.6,10,0.25,50,108.226095154474,0.0393116927932435,77.5161552911394,21.5588239307704,0.0511660470057574,10.787433152334
"685",0.05,10,10,0.6,10,1,50,114.349427158145,0.024971169546989,83.5703128428641,20.9488158261244,0.0316212960320299,13.5461007610185
"689",0.05,10,10,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"693",0.05,10,10,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"697",0.05,10,10,0.8,1,0.25,50,112.30212390294,0.0409475048323677,80.5374415456831,22.8215366063526,0.0571212967081281,14.4766731898329
"701",0.05,10,10,0.8,1,1,50,118.735366485853,0.0381142181411565,85.2212351013777,21.5120940288835,0.0535878540607334,14.3171620201593
"705",0.05,10,10,0.8,10,0.25,50,108.59250265194,0.0286888723681323,78.0314668812629,21.1247589718787,0.040007608382842,11.2018327524856
"709",0.05,10,10,0.8,10,1,50,114.780215391147,0.0246986263733291,83.7979868106877,20.1597333560534,0.0299528261329176,12.7460317310211
"713",0.05,10,10,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"717",0.05,10,10,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"721",0.05,10,100,0.6,1,0.25,50,111.967853863979,0.0405886923279764,79.8302276196713,22.4686662245257,0.0557155405478536,14.0633109337093
"725",0.05,10,100,0.6,1,1,50,117.498743562325,0.0301078753893422,84.1839840197958,20.9181271204242,0.0283612030510384,13.1288934665999
"729",0.05,10,100,0.6,10,0.25,50,108.561290553526,0.0395128610545162,77.9582110865436,20.783188050269,0.0598636453349272,10.4968394216227
"733",0.05,10,100,0.6,10,1,50,114.169259866031,0.0235713715161186,83.3477875936845,21.1723372569465,0.0286546262233057,13.3525984615791
"737",0.05,10,100,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"741",0.05,10,100,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"745",0.05,10,100,0.8,1,0.25,50,111.592335332782,0.0431655159566244,79.3109028974721,21.3342116142875,0.0571149480174525,12.7090498559394
"749",0.05,10,100,0.8,1,1,50,119.368453543002,0.0347909210908698,85.7780390056865,21.5011046484244,0.0504682082220551,15.1725301141129
"753",0.05,10,100,0.8,10,0.25,50,108.197375869724,0.0406769293887395,77.8982475876894,21.0648898565656,0.0453586526115837,10.8974173871107
"757",0.05,10,100,0.8,10,1,50,114.55651162275,0.0240186466314993,83.6621658008494,20.4192921087605,0.0294738643435282,12.9527015315145
"761",0.05,10,100,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"765",0.05,10,100,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1345",0.1,10,0,0.6,1,0.25,50,115.305008125874,0.0331558393325089,85.6439595520763,19.1294881605568,0.0467187507988915,13.4175965549348
"1349",0.1,10,0,0.6,1,1,50,120.074159253171,0.0287315820111084,88.0697916017773,20.3115411262712,0.035407539651611,13.699974204433
"1353",0.1,10,0,0.6,10,0.25,50,109.355412249257,0.0313883037677598,81.6181418809703,19.3304776996098,0.0442451537364371,10.7991960762931
"1357",0.1,10,0,0.6,10,1,50,119.633849460908,0.0236988081454775,89.5296351128994,17.3583270632746,0.0264847875051038,12.0479490085345
"1361",0.1,10,0,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1365",0.1,10,0,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1369",0.1,10,0,0.8,1,0.25,50,118.290055569725,0.0292628722766084,88.2253643695635,17.4195085254811,0.0336969173335625,11.8331224010274
"1373",0.1,10,0,0.8,1,1,50,122.993015044177,0.0337649886619112,89.6636599077759,21.5295095847867,0.0493301908100267,13.9158502393533
"1377",0.1,10,0,0.8,10,0.25,50,107.980264713746,0.0510549848836737,80.7878012263833,19.3893630897074,0.0480958373090985,11.4044042778669
"1381",0.1,10,0,0.8,10,1,50,120.610937354961,0.0210105908932303,90.5648922100575,18.1528573999383,0.026852554475209,12.8757636212765
"1385",0.1,10,0,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1389",0.1,10,0,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1393",0.1,10,1,0.6,1,0.25,50,116.78423261314,0.030189049270557,87.8639264945825,19.9646968775396,0.05228110904941,13.1664754178614
"1397",0.1,10,1,0.6,1,1,50,120.769459753163,0.0397052523878205,89.052788917293,20.7317450936185,0.0510493136490124,15.3564705810981
"1401",0.1,10,1,0.6,10,0.25,50,109.458288057343,0.0381308767505083,81.9973423835246,19.4424644993883,0.0550146386008283,11.3573316620833
"1405",0.1,10,1,0.6,10,1,50,119.770910679473,0.0225275337802906,90.1864509573662,17.8526081619285,0.0269752459763775,12.562824794189
"1409",0.1,10,1,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1413",0.1,10,1,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1417",0.1,10,1,0.8,1,0.25,50,117.642231947945,0.0326372467245743,88.2894958062313,19.0183841933377,0.0370425558750585,13.7189397495475
"1421",0.1,10,1,0.8,1,1,50,124.150262802864,0.0309083704620371,90.4207989759504,20.8724917810123,0.0398456831701152,15.1463545568029
"1425",0.1,10,1,0.8,10,0.25,50,109.232665256302,0.0377931284987243,82.1247116618971,18.9330568659536,0.0487484550974157,10.5369910445585
"1429",0.1,10,1,0.8,10,1,50,120.650237908991,0.0194667619466264,90.6130516615972,17.188920934242,0.0265639249656532,11.9785409994245
"1433",0.1,10,1,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1437",0.1,10,1,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1441",0.1,10,10,0.6,1,0.25,50,116.938901982528,0.0316622636350055,87.6813263742307,18.5387980762322,0.0516000767274859,13.1844402706
"1445",0.1,10,10,0.6,1,1,50,120.776984158421,0.0337099567896553,89.710605452308,20.9794963802552,0.0412804032550539,14.4614561319205
"1449",0.1,10,10,0.6,10,0.25,50,108.787500538107,0.0444192380049565,81.5399750966468,19.6720317560896,0.0514618276011197,10.9431741462137
"1453",0.1,10,10,0.6,10,1,50,119.792069546552,0.0214734652775479,89.8098779889089,18.0549926629405,0.0253628501946192,12.8096746349899
"1457",0.1,10,10,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1461",0.1,10,10,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1465",0.1,10,10,0.8,1,0.25,50,115.251665003199,0.0408939430941164,86.7937937597888,18.3257881415756,0.0607516398308758,12.2850211204328
"1469",0.1,10,10,0.8,1,1,50,122.863752222281,0.0421412886426811,89.6858425524293,21.7747466518287,0.0519504010143236,15.2927578883079
"1473",0.1,10,10,0.8,10,0.25,50,108.164473603594,0.0409231848445288,81.0800370204345,19.9106318098387,0.0505996040640562,11.6535491675749
"1477",0.1,10,10,0.8,10,1,50,120.671839076197,0.0206896119040666,90.6313244463125,17.671047788132,0.0239199849686986,12.5061460349322
"1481",0.1,10,10,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1485",0.1,10,10,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1489",0.1,10,100,0.6,1,0.25,50,115.943977610502,0.0341067187203719,87.3311833761499,21.6184487041112,0.0352185676067609,14.1645321811707
"1493",0.1,10,100,0.6,1,1,50,120.669805197048,0.0290629698981661,89.2808184923387,19.7727985143432,0.0369287248199256,13.8282821880095
"1497",0.1,10,100,0.6,10,0.25,50,109.658605454185,0.0314838203337369,82.4054943904677,19.2022738396995,0.0307884608561573,10.6833154520979
"1501",0.1,10,100,0.6,10,1,50,120.456650350178,0.0217845178298861,90.1328712559729,18.2981111136827,0.0269976646642636,13.1507566063588
"1505",0.1,10,100,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1509",0.1,10,100,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1513",0.1,10,100,0.8,1,0.25,50,116.03504266914,0.0407283058381372,85.3442115460876,19.3642785087841,0.0419476083654331,12.7538064341518
"1517",0.1,10,100,0.8,1,1,50,122.959775569045,0.0387845130407769,90.2181470578602,21.1378298868289,0.0536549801026142,15.397021692933
"1521",0.1,10,100,0.8,10,0.25,50,108.673555530602,0.0615274991401542,80.1010590416695,19.7139538121338,0.0618557582085715,12.0590190830047
"1525",0.1,10,100,0.8,10,1,50,120.150182153514,0.0209773580806892,90.0206052760403,17.5703765046187,0.0277034431391882,12.4814455094621
"1529",0.1,10,100,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"1533",0.1,10,100,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2113",0.3,10,0,0.6,1,0.25,50,128.837908365411,0.0312809529814056,97.5112047643934,17.2722515063434,0.0388902129374731,13.4755301830854
"2117",0.3,10,0,0.6,1,1,50,124.661873452825,0.0422930961642695,92.5046345584847,21.6656163428129,0.0639955742204992,16.5818684114702
"2121",0.3,10,0,0.6,10,0.25,50,113.228354930874,0.0320554577004865,84.7362091264994,20.0339968057346,0.0332072890571968,12.3535003813959
"2125",0.3,10,0,0.6,10,1,50,128.400652525882,0.0213043504133646,96.5658448703829,17.7500150155436,0.0282669849438643,13.0664505281029
"2129",0.3,10,0,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2133",0.3,10,0,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2137",0.3,10,0,0.8,1,0.25,50,125.606769914159,0.0525918532544518,93.8772458106462,21.8641887132686,0.0579546515272257,15.2396744452471
"2141",0.3,10,0,0.8,1,1,50,125.545940954513,0.0433748594148954,92.40200613284,21.3381600672333,0.0554859083984196,15.5986545122276
"2145",0.3,10,0,0.8,10,0.25,50,113.106135881574,0.0368682869800446,84.0309139625375,20.6149781197059,0.0473498831342896,14.0750404106615
"2149",0.3,10,0,0.8,10,1,50,127.574925986593,0.0227309947837248,96.5110693396251,17.3905827205996,0.0259624018673643,14.0778845324852
"2153",0.3,10,0,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2157",0.3,10,0,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2161",0.3,10,1,0.6,1,0.25,50,133.373049247702,0.0380169936542885,99.4295733202448,18.9299068796533,0.0405058024564513,13.0021241228094
"2165",0.3,10,1,0.6,1,1,50,122.388842732365,0.0327265080834691,90.2502657953645,22.1386557465976,0.0437133219725931,15.3578755120462
"2169",0.3,10,1,0.6,10,0.25,50,113.543470143048,0.0457861097395055,84.3452903547301,19.8038160142336,0.0565268841571941,12.827446880242
"2173",0.3,10,1,0.6,10,1,50,128.081418613765,0.0253392023026348,95.648571532283,17.221015082378,0.0374324943604791,12.6583420318052
"2177",0.3,10,1,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2181",0.3,10,1,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2185",0.3,10,1,0.8,1,0.25,50,131.216930489002,0.0334521340729105,98.4964007460972,22.8385123171761,0.047821464834348,18.26846232609
"2189",0.3,10,1,0.8,1,1,50,126.943827884012,0.03000111285241,91.7743250036344,21.7939096590274,0.0413307565621957,16.5413341568623
"2193",0.3,10,1,0.8,10,0.25,50,113.543697068342,0.038272076291589,84.764944257238,17.6236392687795,0.0448568126417923,12.0805652554294
"2197",0.3,10,1,0.8,10,1,50,129.295458808826,0.0244844997656113,96.3114248291084,18.9093185847531,0.0325412634591023,13.4902528535832
"2201",0.3,10,1,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2205",0.3,10,1,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2209",0.3,10,10,0.6,1,0.25,50,130.29480922154,0.0446800444299877,98.3304125373667,20.9493947599619,0.0592292268030253,15.7343685404107
"2213",0.3,10,10,0.6,1,1,50,124.3875246048,0.0257088364553426,91.0784958844124,20.7854225113217,0.0265089819095791,14.99113176081
"2217",0.3,10,10,0.6,10,0.25,50,111.422172174257,0.0335941828619686,83.6413565032569,19.8222232279171,0.0477271333722991,12.1513265539769
"2221",0.3,10,10,0.6,10,1,50,128.152153334594,0.0221464627399854,95.5496094670989,16.5123553864086,0.0267018236365504,11.7650403223494
"2225",0.3,10,10,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2229",0.3,10,10,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2233",0.3,10,10,0.8,1,0.25,50,128.242342866661,0.048637579148773,95.4945483504114,22.9752844499269,0.0802505047749023,14.9032802790857
"2237",0.3,10,10,0.8,1,1,50,128.112821007803,0.0359998040110128,94.4848969948425,22.4534465394326,0.0443674782165399,14.6252881186907
"2241",0.3,10,10,0.8,10,0.25,50,110.959938753875,0.0586926659665651,82.6256806500025,18.7847462803906,0.0526541116795136,11.6758418107912
"2245",0.3,10,10,0.8,10,1,50,127.146434339259,0.0241168800858535,95.880601560532,16.532424809626,0.0295952469317448,13.6223245180768
"2249",0.3,10,10,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2253",0.3,10,10,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2257",0.3,10,100,0.6,1,0.25,50,133.627038770128,0.0219747246698946,98.6165162470347,18.7806113663089,0.0278590949799135,15.0625973623549
"2261",0.3,10,100,0.6,1,1,50,123.466365947751,0.0300632448111266,91.4832954704597,17.7172509688458,0.0464123208332168,12.7102250784944
"2265",0.3,10,100,0.6,10,0.25,50,111.510960955304,0.0435269926881469,83.2037755184797,19.6438511689686,0.0608402092708338,13.3497598083
"2269",0.3,10,100,0.6,10,1,50,128.957216294415,0.0264965832812298,96.7643861385391,18.1296936642951,0.0253602881403149,13.8980885192154
"2273",0.3,10,100,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2277",0.3,10,100,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2281",0.3,10,100,0.8,1,0.25,50,126.985287337513,0.0382418247045798,96.333517145455,17.2237478540778,0.039787494148398,12.0440321274714
"2285",0.3,10,100,0.8,1,1,50,124.23844818445,0.042148526064131,89.6561272149789,19.7333899755912,0.0640196991901982,14.2296860898177
"2289",0.3,10,100,0.8,10,0.25,50,112.878175554217,0.0332001319147982,84.9504651636013,16.9908078669821,0.0343090817286916,10.9280407320333
"2293",0.3,10,100,0.8,10,1,50,128.526012896078,0.028888543566333,96.6095010250766,16.9564431351311,0.0364795320383853,13.5735673555353
"2297",0.3,10,100,0.8,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2301",0.3,10,100,0.8,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2881",0.4,10,0,0.6,1,0.25,50,136.366298660897,0.036890714882896,104.292502232608,16.6785643425004,0.0454993273384167,13.0439348544041
"2885",0.4,10,0,0.6,1,1,50,121.994811624254,0.031556552034084,90.2132431899796,19.3842860307701,0.0411083288675654,12.4246396350559
"2889",0.4,10,0,0.6,10,0.25,50,114.39778053147,0.0492943736076363,85.6888831949533,20.5011442842866,0.052665081388499,14.1057969649842
"2893",0.4,10,0,0.6,10,1,50,130.884493614716,0.0213976580613315,99.2562852671954,19.0753334482169,0.0270044535098236,13.3844607258805
"2897",0.4,10,0,0.6,100,0.25,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2901",0.4,10,0,0.6,100,1,50,193.88653792358,NA,162.269407172079,22.0029563613035,NA,14.6503368650363
"2905",0.4,10,0,0.8,1,0.25,50,134.209681502934,0.0272383392101654,99.871470043491,21.6427007410416,0.0479763587186569,16.8836686148479
"2909",0.4,10,0,0.8,1,1,50,127.842426635384,0.0293045416575718,92.1659301030368,19.0181923935868,0.0355482656061237,14.3886630619203
